squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,id
35503,12,5,5680,6,8,1992.0,,1,7685,27975
56701,27,36,27612,4,1,2009.0,0.0,0,7864,28227
27786,79,45,6863,9,2,2001.0,,0,5008,6282
17685,13,46,5544,3,4,1997.0,1.0,1,4525,7485
36871,80,71,83409,2,4,2005.0,1.0,1,7399,20766
66070,38,10,28904,1,4,1997.0,1.0,0,9697,15543
78004,71,96,39708,10,10,1990.0,1.0,1,4527,20166
11998,61,53,75319,3,9,1996.0,1.0,1,5529,10380
27176,60,26,19848,3,7,1993.0,0.0,0,6042,20586
79517,9,45,75550,6,2,2000.0,1.0,1,8360,1503
99367,5,21,74910,9,9,2003.0,,1,9239,12000
94222,26,75,25384,3,8,1990.0,0.0,0,5350,25086
30144,93,94,75883,5,3,2019.0,0.0,1,7886,17631
84688,40,45,46574,7,8,2017.0,1.0,1,5093,12807
58623,42,15,51826,1,7,1996.0,0.0,0,3185,29913
97380,94,7,39343,9,5,2006.0,0.0,0,6798,21255
16668,62,68,14451,10,10,2018.0,,1,4303,21045
73212,16,70,88064,4,6,2020.0,1.0,1,3789,6765
18053,51,5,411,1,1,2000.0,1.0,0,174,5112
3205,52,4,95483,5,10,2004.0,1.0,0,9186,24441
62506,72,54,43453,4,5,2003.0,,0,3573,2202
8394,36,23,96728,9,4,2011.0,,1,7546,7104
88637,80,50,72632,6,2,2009.0,,1,755,21585
85275,61,97,66466,8,6,2006.0,1.0,0,7590,26577
24420,46,27,25095,6,6,2001.0,1.0,1,501,27297
52912,87,15,29874,8,2,2001.0,,0,2340,26187
6708,96,12,17450,1,5,1991.0,0.0,1,2487,14808
30514,83,73,69989,5,4,2014.0,1.0,1,7080,5541
87543,85,10,85635,9,6,2017.0,0.0,0,4940,24285
48324,27,80,34094,7,9,2001.0,,0,7317,10050
43247,6,9,7804,8,8,2019.0,1.0,0,9115,12900
48932,96,4,11534,3,3,2015.0,0.0,1,257,26277
926,57,94,59625,1,1,2017.0,1.0,1,5063,26859
61039,89,89,33654,5,8,2020.0,,0,8374,11322
57967,52,68,20438,1,10,1998.0,,0,5172,17469
24313,46,53,79612,5,8,2003.0,1.0,0,1365,16350
65546,74,21,48157,2,8,2011.0,1.0,0,1708,13569
58284,35,73,21375,7,8,2006.0,,1,4127,28521
65417,66,82,52099,4,9,1994.0,0.0,0,5200,28641
67724,64,32,21319,5,1,1991.0,0.0,1,9339,21402
62039,56,41,42570,8,7,2006.0,1.0,0,1876,10635
55369,37,52,30414,10,4,2020.0,0.0,0,4601,29856
27592,14,24,21238,9,5,2019.0,,1,9886,18960
99757,15,34,27168,3,4,1995.0,0.0,1,132,28782
56256,84,84,50132,8,8,2001.0,0.0,1,3473,15168
79718,53,89,92403,7,7,1998.0,0.0,1,4743,17910
77913,6,82,89070,9,3,2010.0,,0,6930,26352
11169,97,97,16604,4,9,1990.0,0.0,1,2978,10338
15723,100,5,58404,6,4,2017.0,,0,2554,15435
40806,34,71,30320,9,7,2014.0,,1,6778,10569
39348,26,65,89279,1,4,1990.0,1.0,0,6637,24492
17762,59,40,5346,4,10,1999.0,,0,6834,2391
16006,64,81,51164,8,7,2014.0,,1,5205,8727
49026,22,12,6161,3,8,2011.0,,0,6192,29418
43905,58,49,77800,3,9,2014.0,,1,1108,11409
45323,16,60,64002,9,7,1999.0,1.0,1,4067,11721
37656,7,87,83215,6,8,2000.0,0.0,0,3590,17691
96151,75,100,77044,4,3,1993.0,0.0,0,481,27369
61788,26,39,65261,5,7,2000.0,,0,1256,24516
4933,77,3,68463,7,5,1995.0,0.0,0,8050,26961
36905,38,96,69830,2,7,2004.0,,0,9950,16749
5589,17,64,29337,4,3,2010.0,,0,2946,27333
83526,38,84,98333,4,10,2002.0,0.0,0,4920,29292
62166,68,42,23510,8,6,2009.0,0.0,1,800,25845
82953,36,94,10967,5,1,1992.0,1.0,0,9535,22197
97895,1,45,50340,8,4,2013.0,1.0,0,5932,13695
69265,11,83,37564,1,9,1998.0,1.0,1,6004,18558
85476,36,44,83386,9,7,1992.0,0.0,1,6698,17385
50251,14,53,46201,9,5,1999.0,,1,1647,5283
11484,92,4,32303,10,2,2006.0,0.0,0,4233,18645
17315,4,80,51611,1,2,2001.0,,1,5949,12300
36511,57,12,58072,1,6,1994.0,0.0,1,5545,28935
88307,62,11,17575,3,5,2005.0,,1,9220,1419
27900,1,96,47836,9,3,2005.0,1.0,1,5210,26715
78199,93,15,19890,9,10,2003.0,1.0,0,4837,6162
21912,73,42,87120,3,8,2020.0,1.0,1,8105,19026
9374,93,64,2532,9,1,1998.0,0.0,1,3792,3099
89490,98,47,1906,2,4,2003.0,,0,7956,10968
43204,26,60,66353,10,7,2015.0,,1,7185,720
16357,96,15,67409,3,10,1997.0,,0,6899,28938
88997,90,84,63734,7,2,2003.0,1.0,0,6367,29961
36705,38,23,94515,5,2,2010.0,0.0,1,2585,5961
63751,77,37,46897,5,4,1991.0,0.0,0,4432,27801
98419,62,18,55349,5,7,2017.0,0.0,1,2894,23334
21167,27,66,49280,10,4,2013.0,,0,4548,27948
11629,92,64,29180,4,6,2010.0,0.0,0,320,8922
60278,96,38,27336,10,10,2020.0,1.0,1,1956,26826
84619,27,35,11177,7,9,2006.0,1.0,1,7529,15828
33779,69,46,93149,2,6,2009.0,0.0,1,6656,21927
85134,65,94,33732,8,10,2018.0,0.0,0,9053,2679
70137,41,85,87234,6,2,1998.0,0.0,1,4538,6876
94839,98,94,99526,4,3,2001.0,1.0,0,408,16713
13735,92,1,81466,4,8,2001.0,1.0,0,3610,8754
42940,15,95,82359,1,9,2012.0,,0,880,23649
55144,48,87,50758,3,7,2011.0,1.0,1,2299,12270
63505,37,5,794,10,9,1999.0,1.0,0,1791,20061
31869,19,51,54028,2,6,2012.0,0.0,0,1412,24186
79857,62,46,16261,3,10,2018.0,1.0,1,4707,6321
21796,25,8,21907,4,3,2009.0,1.0,0,2344,11706
5724,31,24,54529,6,5,2007.0,,1,4580,1002
79837,56,61,9646,10,3,2019.0,,0,6045,27180
68856,98,57,91700,10,6,2019.0,,1,7138,29280
6473,56,35,81925,2,9,1992.0,0.0,0,822,3024
20159,23,54,38198,7,4,2001.0,,0,6989,4446
76995,87,50,36733,5,2,2007.0,1.0,1,7098,8580
51461,45,28,7520,1,4,2017.0,1.0,0,1861,24108
57104,9,49,98123,3,2,2017.0,,0,1420,19239
64834,64,17,15351,7,7,2013.0,,0,3719,27726
60162,93,9,69653,5,9,2014.0,1.0,1,874,21438
88942,46,68,10789,3,3,1993.0,0.0,0,2778,5865
35551,82,4,93906,6,5,1999.0,0.0,0,1082,10530
63076,8,54,43957,2,6,2019.0,1.0,1,8663,7752
69073,4,7,79740,8,1,2011.0,,1,7827,5733
62979,58,85,85267,7,7,1996.0,1.0,0,4145,13386
97328,43,83,21032,6,4,1990.0,1.0,1,8767,10221
83520,50,78,49694,1,8,2000.0,1.0,1,4440,27084
77791,94,67,54273,5,5,2009.0,1.0,0,2582,6261
45215,81,40,21573,8,8,2007.0,,0,5896,1239
12012,78,83,87662,8,9,2018.0,0.0,1,2412,17007
55113,22,12,52712,10,8,2016.0,0.0,1,2108,15735
39298,78,40,8190,7,3,2008.0,0.0,0,9636,28866
83705,94,27,39119,2,10,2008.0,0.0,0,6632,4695
84039,59,82,68337,4,8,1995.0,1.0,1,344,4989
61089,8,14,37124,5,7,1991.0,,1,8139,29373
73080,96,28,17491,3,2,1990.0,,1,2800,17457
31501,57,67,15589,2,7,2013.0,0.0,0,5054,29670
39170,54,41,54522,7,10,2005.0,,1,2427,27318
41000,5,8,99402,2,7,1991.0,,0,7245,21030
27803,8,75,93214,10,7,2008.0,1.0,0,2798,7065
13910,75,80,16214,1,3,2015.0,0.0,1,1194,1899
91275,17,21,86999,7,6,1999.0,,1,5497,7179
60018,28,64,42617,4,5,1992.0,1.0,1,554,4662
3237,82,99,56257,4,9,2008.0,,1,7466,28404
65946,98,63,35928,1,8,2015.0,,1,5802,27135
84696,69,25,76100,7,4,1991.0,0.0,1,6935,9210
8392,81,97,90768,1,1,1998.0,1.0,1,5071,11595
29063,54,100,37116,3,9,2020.0,,1,2467,10773
84148,97,100,48583,2,10,2005.0,1.0,1,9349,23568
67210,22,68,63246,3,9,2018.0,0.0,1,4144,26520
61129,44,33,91577,10,3,2008.0,1.0,0,8553,17340
63416,94,72,10070,1,8,2016.0,1.0,1,3566,18258
12636,70,28,96190,2,2,2019.0,1.0,1,9656,16710
70806,79,62,84562,6,10,2011.0,1.0,1,7008,15330
29589,44,53,47268,6,5,1999.0,,0,4510,23673
14621,40,41,31633,4,4,1996.0,0.0,0,9586,28206
28281,49,33,78659,8,1,1998.0,0.0,0,8210,27822
1832,94,76,74108,4,8,1992.0,,1,1757,29664
77216,46,57,18773,4,5,2007.0,1.0,1,578,15603
80909,44,37,28216,2,9,2019.0,,1,1151,20733
64411,88,28,7876,3,5,2016.0,,0,5730,21174
42490,73,20,25477,10,3,2012.0,,1,4773,11772
32724,84,27,85317,8,4,2021.0,0.0,0,6354,16023
4502,94,90,92912,8,6,2002.0,,1,6372,15792
95464,28,88,91646,3,7,2010.0,1.0,1,5369,10206
27541,55,75,93110,6,2,1996.0,1.0,0,3935,4692
42648,55,61,65569,5,3,2010.0,,1,8489,29007
80002,42,76,67080,8,2,2015.0,1.0,1,5678,1323
99145,95,48,28897,2,8,2011.0,,0,3903,13701
70574,11,72,58731,5,2,2016.0,,0,4972,18480
8096,90,27,30060,4,6,1992.0,,1,2672,21591
12757,15,89,87595,4,7,1992.0,1.0,1,9361,16476
29480,66,77,60901,6,1,2018.0,0.0,1,4555,555
85503,42,20,44949,2,8,1997.0,0.0,1,5317,25326
77851,35,98,68279,5,9,1999.0,1.0,0,5658,21672
35352,89,18,10826,8,2,2020.0,,0,8670,25803
96720,14,27,35971,8,9,1994.0,,0,9849,24009
6629,41,32,903,2,1,2004.0,1.0,0,8331,17658
2210,29,51,16373,8,7,2019.0,1.0,0,440,8130
32476,14,32,85745,5,6,2006.0,0.0,0,7818,630
70837,57,35,67452,9,1,2013.0,0.0,1,9709,16245
54042,17,76,59660,7,6,2008.0,1.0,0,2160,10860
98939,21,13,60876,6,9,2000.0,0.0,1,1449,23148
62871,76,30,94649,1,1,2007.0,1.0,1,7769,26382
67959,65,3,21015,3,5,2005.0,,0,9689,5466
70614,38,9,23939,2,10,1994.0,1.0,0,8522,28200
12877,83,64,73010,7,1,2021.0,0.0,0,4350,22005
90947,75,8,48980,8,3,2020.0,0.0,0,6379,23133
58619,86,61,70423,3,2,2014.0,1.0,1,7249,18663
55617,24,55,69618,1,10,2019.0,,1,2478,24972
59318,7,23,57847,6,1,2001.0,0.0,0,7247,13887
31505,13,6,50880,9,5,1991.0,0.0,1,729,23847
4280,98,41,58746,2,4,2018.0,,1,6036,3660
25394,71,83,81035,2,7,2019.0,1.0,0,7256,1482
8353,53,88,26753,3,8,2021.0,1.0,0,3371,20841
55871,52,91,23098,1,8,2000.0,1.0,1,678,22878
81440,29,50,53000,8,10,2011.0,,0,530,5643
32037,74,15,12406,1,6,2013.0,0.0,1,1969,25659
80426,15,99,24,8,5,2003.0,,0,1905,21675
90339,74,3,64736,10,8,2007.0,0.0,0,4282,1662
86848,93,56,76229,5,5,1992.0,1.0,1,9493,19857
97435,90,67,62817,2,3,1990.0,,0,2229,1014
28760,63,3,88425,7,5,2013.0,0.0,1,8705,23226
18209,51,60,55396,2,1,2017.0,1.0,1,6216,11757
628,70,75,65323,8,6,2020.0,0.0,0,7428,5832
85637,43,19,11785,9,9,2008.0,,0,7098,2598
70630,24,99,69241,10,7,2012.0,0.0,0,2449,6669
32282,48,97,72866,4,6,2003.0,1.0,1,672,6672
96877,77,94,77155,2,1,1992.0,,0,9944,11940
71673,98,28,15094,9,5,2012.0,1.0,1,608,18795
48130,20,9,94092,6,9,1995.0,0.0,1,5002,18906
86247,92,70,88098,3,10,2021.0,0.0,1,9631,423
56361,40,22,81491,4,1,1995.0,0.0,0,110,13215
50336,11,97,10616,3,10,1996.0,1.0,0,5190,5781
69440,73,80,18003,6,7,2005.0,,1,588,9135
58882,25,60,32960,2,10,2008.0,0.0,0,1708,27201
33131,42,95,415,4,8,2000.0,1.0,1,6469,16773
12463,2,51,19811,2,6,1990.0,1.0,1,9892,14148
3166,87,73,21566,1,2,2009.0,0.0,1,2737,9903
19084,54,96,57116,1,3,2002.0,1.0,1,5774,17187
22348,78,34,17454,10,9,2013.0,0.0,1,5562,25935
65050,3,54,59668,6,4,2003.0,0.0,1,5764,10299
29721,94,76,87271,5,3,2001.0,,0,5160,28032
50793,51,21,57949,4,9,2015.0,,0,4263,12726
68186,84,99,51178,10,4,1993.0,,0,9946,27603
11253,32,2,42949,8,3,2017.0,0.0,0,8762,29562
41987,94,26,13554,6,1,2015.0,1.0,0,6361,12165
12425,17,85,9509,3,5,2013.0,,0,6387,25602
55434,55,97,98846,7,9,2015.0,,0,9485,23157
52353,13,81,70024,8,6,2021.0,1.0,0,4645,5013
93918,70,80,67961,2,2,2019.0,1.0,0,383,25527
64312,22,89,21240,7,10,2012.0,,0,9550,15453
36558,40,24,31204,3,4,2004.0,0.0,1,3190,17868
68575,56,26,16160,5,8,2014.0,,0,6193,657
67665,100,61,78493,1,9,2004.0,1.0,1,2212,14274
24415,18,79,79354,6,6,2002.0,0.0,1,7712,16029
65222,63,98,34483,5,3,,0.0,1,476,21522
46276,33,67,23557,9,5,2004.0,1.0,0,9148,1353
71398,36,83,7116,5,4,1992.0,0.0,1,6475,15369
64894,8,28,18098,7,1,2002.0,,1,8207,27666
50556,43,34,10459,4,1,2021.0,1.0,0,4398,3348
9776,15,74,41623,1,4,2002.0,0.0,0,2334,14877
96347,68,55,87676,1,6,2018.0,1.0,1,9802,28557
78357,13,98,15798,6,4,2016.0,,0,2629,14352
2744,62,4,67276,9,9,1998.0,0.0,0,1359,5685
90703,80,88,57686,7,3,2014.0,,1,7611,24684
57415,21,43,87484,4,3,2020.0,1.0,1,7766,8619
85486,33,46,78442,1,7,1993.0,,0,4228,19671
90981,76,89,82475,10,4,2013.0,0.0,1,3249,1650
12989,47,95,84007,10,4,2017.0,,0,4646,9222
89561,54,92,87853,8,1,1993.0,,0,1171,25257
28828,63,11,27902,2,8,1998.0,,0,852,18045
50956,33,25,84479,5,9,2008.0,0.0,1,3939,6165
13082,24,48,65999,2,7,2005.0,0.0,1,6406,28260
30645,87,28,65853,7,9,2011.0,0.0,1,7360,18177
87669,30,23,92149,8,3,2000.0,,0,5640,687
3577,50,94,57999,10,10,1993.0,1.0,1,1661,29907
92943,43,9,53873,1,6,1994.0,0.0,1,990,14814
34721,80,55,47564,1,3,2012.0,1.0,0,8493,15537
34764,16,80,39261,1,2,2020.0,1.0,1,7869,378
51329,27,63,37986,9,4,1990.0,,1,7702,26043
77198,68,76,53958,2,3,2020.0,0.0,0,5289,28209
59560,21,69,31501,4,10,1999.0,1.0,1,3889,29241
28561,85,11,71233,10,6,1999.0,0.0,1,9667,17001
24323,65,46,49113,2,10,1995.0,,1,5226,19179
74383,58,14,20734,7,5,1992.0,,1,6646,14457
93734,17,62,29088,5,4,1999.0,0.0,1,2504,11451
30342,26,91,29644,5,10,2020.0,1.0,1,7782,21090
69629,20,95,48419,7,8,2016.0,1.0,0,8397,15894
70494,69,98,30556,3,3,2005.0,0.0,0,5652,10011
2609,84,88,33910,4,10,2012.0,0.0,0,7248,10251
95610,12,28,16949,3,9,2003.0,,0,3708,14628
26046,6,52,7677,1,6,,0.0,0,7397,7722
65309,69,27,20662,4,9,1991.0,0.0,1,1967,7383
17872,82,89,40057,10,2,1992.0,0.0,1,5328,12948
46735,54,28,74206,6,10,2014.0,1.0,1,930,4563
50560,23,49,39164,5,6,2002.0,1.0,0,6472,20520
19714,35,47,23007,7,7,2016.0,1.0,1,839,17895
41132,53,53,72566,5,8,2004.0,1.0,0,3108,14649
47615,4,77,290,1,7,2006.0,0.0,0,4618,13125
16187,31,22,16768,4,5,2014.0,1.0,1,8179,1212
31616,59,35,28454,4,7,2008.0,0.0,1,4466,27147
6551,52,3,82888,9,4,2018.0,,0,5284,27582
34162,76,78,35560,6,9,2018.0,1.0,0,9530,12573
23123,64,24,78425,9,8,2004.0,,1,2847,7590
65118,46,34,83042,4,1,2001.0,0.0,1,6403,20340
52287,45,33,84580,6,6,2003.0,,1,4820,3990
86437,45,71,94679,8,9,2011.0,1.0,0,5509,11475
53662,94,61,21744,8,2,2013.0,1.0,1,1995,25449
27327,96,68,75406,10,9,1994.0,1.0,1,8888,19707
13160,55,76,67551,6,9,1996.0,0.0,1,9049,405
99278,79,84,9586,3,8,2016.0,0.0,0,3816,28569
8493,12,71,6909,3,1,1990.0,0.0,0,2561,27648
16101,66,36,5438,5,1,2013.0,1.0,0,1772,19176
1054,53,9,46200,2,7,2008.0,0.0,1,9222,21333
40511,89,18,14273,7,7,1996.0,,0,8694,18279
62060,100,29,90952,3,9,2010.0,0.0,0,1718,3273
35968,13,72,26340,5,8,2010.0,1.0,1,4207,29463
89136,37,84,91205,8,8,2017.0,1.0,0,3786,14250
16416,75,98,57335,4,3,2012.0,,1,9495,8559
92582,13,65,62542,8,8,2002.0,1.0,1,729,339
91239,99,28,87820,9,6,2000.0,1.0,1,2326,2025
94257,85,78,9021,3,1,2011.0,0.0,0,7725,20130
6048,100,43,61339,4,7,1991.0,1.0,0,6009,6354
66222,7,99,96233,8,2,2001.0,1.0,0,6361,21549
7917,39,51,877,1,8,2019.0,1.0,1,10000,684
60498,78,79,48446,5,7,1991.0,,0,7002,26427
17635,17,20,12706,1,5,2004.0,,0,6956,9207
56414,55,24,32319,5,1,2004.0,1.0,0,576,20901
55984,92,51,35375,6,3,1999.0,0.0,1,4997,13962
97184,95,60,41583,2,4,2012.0,0.0,1,5927,13563
17673,92,51,30693,8,10,2013.0,1.0,0,6748,22014
87561,32,34,16616,9,7,1997.0,,1,1493,1278
69323,36,51,30468,4,4,2005.0,,1,2795,15657
76373,33,32,69322,10,8,1995.0,,1,4171,11031
7362,14,16,13055,4,1,2000.0,,0,6445,29559
15822,15,16,90599,6,3,1995.0,1.0,0,1695,23442
74688,85,73,82728,5,7,2019.0,0.0,1,2289,23838
15713,12,68,32542,3,10,2006.0,0.0,0,6405,21456
79092,12,78,42106,3,7,1999.0,1.0,0,4549,23130
51018,88,73,52753,5,3,1999.0,,1,8565,13704
19039,60,63,76684,2,7,2012.0,1.0,1,215,23640
68660,9,50,62454,6,9,2018.0,1.0,0,8539,10431
81404,69,8,39713,7,5,2003.0,,0,3559,16383
84825,30,68,91913,5,8,2015.0,1.0,0,1942,11553
77086,55,92,27478,9,5,1996.0,1.0,1,1357,15183
18834,29,34,3629,10,4,2021.0,0.0,1,3958,14427
30018,49,29,14808,10,3,2003.0,,1,6324,9768
11351,80,99,5847,7,3,1992.0,1.0,0,3688,18555
80309,44,50,40668,2,9,2011.0,,0,6134,27753
12983,7,19,71169,9,2,2017.0,1.0,0,7650,13179
31706,12,86,82841,7,7,2016.0,,1,1064,24510
84568,45,86,35227,2,6,2021.0,1.0,0,6935,8394
77604,38,47,67056,1,3,2019.0,1.0,0,5010,3363
23118,75,81,81723,10,2,2012.0,1.0,0,8213,15840
52851,68,43,12881,4,6,2021.0,0.0,1,3583,345
69364,24,2,44116,4,1,1992.0,0.0,1,9897,23046
53645,57,14,14088,7,2,2015.0,,0,9030,11427
37819,91,93,88724,2,1,2020.0,0.0,0,1779,3582
61578,47,35,38455,3,7,1999.0,,1,4185,6477
14443,11,13,95559,6,1,2000.0,0.0,1,5924,4980
42469,26,77,74056,4,7,2016.0,,0,6642,16914
12148,71,63,72752,7,7,1997.0,0.0,0,1751,15222
43552,51,70,14069,7,5,2021.0,0.0,0,8136,6786
88589,2,81,59791,5,8,2001.0,,1,3643,3294
35133,26,60,46784,5,6,2005.0,,1,5587,26937
38502,77,11,33167,6,10,2010.0,1.0,1,8276,28779
77747,50,72,98938,8,10,2014.0,,1,4829,6060
28459,52,4,50114,1,7,2012.0,1.0,1,3570,22974
34668,69,12,17366,8,7,2002.0,0.0,1,3476,28272
64335,4,83,65939,6,9,2020.0,,0,7301,17406
22875,86,95,8661,5,7,1994.0,0.0,0,6394,4626
42242,62,64,24809,2,7,2019.0,0.0,1,8973,19260
99872,60,27,53068,7,6,1992.0,,1,1440,21606
51963,42,7,33917,2,8,2020.0,0.0,0,7115,12522
49411,29,8,21931,10,3,2002.0,,1,3249,13362
37852,1,77,92714,1,4,2009.0,,0,846,3714
11694,95,64,80456,8,6,2021.0,1.0,0,2573,17244
71593,92,34,82914,5,1,2005.0,1.0,1,1418,13008
14639,94,99,45011,7,8,2021.0,,0,4267,1296
17723,48,82,28332,2,2,2007.0,,1,2154,17670
88759,85,94,69450,2,8,2012.0,0.0,1,2261,3129
59260,39,35,94035,2,1,2018.0,1.0,1,1832,22071
25333,24,16,5799,5,2,2013.0,0.0,0,6852,16782
81572,26,86,18797,1,2,1995.0,1.0,0,7330,24345
89167,93,49,36323,3,6,2013.0,1.0,1,1458,5739
59108,38,84,54889,10,3,1992.0,0.0,0,3231,22644
76932,16,80,78108,7,9,2010.0,1.0,0,2074,12795
98250,45,13,51326,3,10,2002.0,1.0,0,6344,8220
55429,85,16,49044,2,4,2011.0,1.0,1,4549,8529
39750,46,41,43216,2,7,2012.0,,1,7936,12846
92846,12,45,65980,2,2,2005.0,1.0,1,3227,7317
42623,92,18,18227,8,8,2019.0,1.0,0,2114,3723
26428,55,94,94645,5,4,2002.0,,0,577,9384
98547,4,51,61684,5,2,2018.0,,0,8356,25167
68391,99,10,46601,7,8,2009.0,1.0,0,2529,20304
49939,91,67,61773,9,10,2010.0,,0,8910,6819
63822,79,30,97199,4,8,2011.0,0.0,0,1607,11544
1853,49,29,55608,1,4,2020.0,,1,7001,4203
87908,29,99,3091,8,2,2006.0,1.0,0,41,20136
50223,34,80,98357,8,9,2016.0,,0,5747,15639
14598,12,2,63878,6,4,1990.0,,1,6653,9624
27728,59,52,53450,1,9,2021.0,,1,8468,13545
33947,56,83,123,4,9,2003.0,,1,8462,25479
25802,89,63,1385,5,5,2013.0,,0,4676,1845
71623,11,30,98669,5,4,2018.0,,0,9136,63
53629,57,9,77081,3,8,1992.0,0.0,1,2160,15141
79555,80,6,50025,2,3,1990.0,1.0,0,8575,4773
35060,21,82,456,1,4,2013.0,0.0,1,5150,26913
19298,73,4,55728,1,4,2016.0,1.0,0,6432,9897
35788,33,37,93085,3,3,2018.0,0.0,0,6969,2874
742,92,62,78378,8,5,1992.0,0.0,0,2364,6105
4306,82,65,99578,7,8,1999.0,1.0,1,8230,975
85397,2,17,82306,9,2,1996.0,,0,5573,28464
19598,44,2,4434,7,2,2015.0,1.0,0,4821,4788
79338,35,80,64607,7,3,2014.0,,1,1908,1281
919,7,23,5253,3,6,1992.0,0.0,1,5465,7716
57764,85,91,92959,5,4,1995.0,1.0,1,4558,20124
91266,17,21,39977,4,10,1992.0,1.0,1,7969,28470
7201,97,59,96126,8,4,2004.0,,1,7783,20928
64297,88,96,95406,2,5,2004.0,,0,8524,9015
21054,56,46,73635,9,5,2012.0,1.0,0,1348,12885
84213,27,59,9809,10,2,1997.0,,0,7598,705
82928,1,70,53056,3,10,2007.0,1.0,1,489,20598
17847,85,15,49213,8,4,2010.0,1.0,0,5249,21048
85420,77,18,70149,2,1,2013.0,1.0,1,8078,24981
58571,24,96,96365,2,7,1996.0,1.0,1,2821,17214
39066,20,27,95736,5,5,2001.0,0.0,1,9286,12150
76971,9,82,44184,2,4,1992.0,1.0,1,9440,29895
72509,45,98,66762,10,9,2015.0,1.0,0,6997,26790
78498,32,99,99615,8,7,1993.0,1.0,0,4422,8208
67360,62,77,19166,4,9,1994.0,,1,297,28314
85926,3,35,22374,4,4,2012.0,0.0,0,6592,486
67302,75,37,27333,1,5,2013.0,0.0,0,6416,22434
2783,95,42,33962,9,5,2014.0,1.0,1,2993,26682
54096,76,81,82008,7,7,2009.0,1.0,0,3228,19335
98102,41,36,12459,10,8,1990.0,1.0,1,2931,297
2065,43,81,51593,1,4,2002.0,,1,7468,4758
2908,99,79,72906,4,1,2018.0,0.0,0,98,28197
89144,92,52,35623,2,6,2002.0,0.0,0,243,29772
94196,62,25,25206,4,2,1996.0,0.0,1,8589,16686
17818,61,32,86721,3,5,1998.0,0.0,1,2631,19362
26050,20,48,39634,7,2,1991.0,,0,9143,25554
92688,17,41,73006,5,4,1994.0,1.0,0,8919,22188
63304,18,81,14366,9,4,1997.0,,1,9788,13845
84827,9,62,52069,8,3,2018.0,,0,9239,7767
75762,87,10,72679,4,4,2014.0,0.0,1,9116,16047
30513,57,86,63047,7,2,1996.0,,0,1223,4608
91604,28,57,52200,5,8,2018.0,0.0,1,7951,3048
68365,96,79,31033,5,7,1990.0,1.0,1,8246,25890
96037,58,4,16053,6,4,1993.0,0.0,0,2963,21114
63137,34,46,59502,2,4,1994.0,0.0,0,1446,29970
98951,98,46,86148,10,1,2012.0,0.0,1,9413,24627
69623,69,54,12448,3,7,2007.0,0.0,0,2459,25125
75689,19,32,21846,1,2,2006.0,1.0,0,6914,17700
16147,47,63,58471,10,1,1990.0,,0,1730,2622
73739,27,10,57048,6,6,2009.0,1.0,0,1187,29493
93361,15,7,73932,1,4,1996.0,0.0,0,3520,26430
59300,61,81,92773,6,8,2016.0,,0,5786,3279
5988,72,10,57227,10,5,2009.0,0.0,0,7391,11901
15009,100,9,9262,9,7,1999.0,,0,2164,4983
1863,61,81,40624,3,10,2000.0,1.0,1,7113,26886
28700,7,18,90688,5,8,2005.0,0.0,1,5230,13455
1012,23,81,71883,3,8,1991.0,,1,5343,17124
28238,51,51,64670,1,1,2010.0,1.0,0,2933,20454
10069,71,40,59041,5,8,1990.0,1.0,1,6982,23526
12279,2,75,98910,3,5,2010.0,1.0,0,672,25485
61924,89,21,57805,1,9,2003.0,0.0,1,4010,9219
54550,94,59,5827,9,8,1997.0,,1,4482,11166
84491,83,16,27636,3,1,1996.0,,1,6653,14532
4007,2,11,3545,2,4,2020.0,0.0,1,339,28527
55238,86,63,39533,7,8,2018.0,1.0,1,5472,18600
47794,35,78,94512,4,2,2014.0,,0,7795,24162
37944,37,54,30467,3,9,1995.0,1.0,0,7627,6462
14434,8,54,18973,9,7,1993.0,,0,5877,16611
12193,32,6,53461,8,2,2006.0,0.0,1,1586,8067
41757,46,31,7214,1,2,2016.0,0.0,1,4331,21102
84609,59,29,57704,6,8,2006.0,,0,1459,7407
7517,20,59,4423,2,7,2004.0,1.0,1,1063,16230
89974,11,43,77799,1,2,1990.0,1.0,0,8372,10737
56191,6,51,84313,5,8,2005.0,1.0,1,5181,4581
36799,77,56,17623,10,9,1992.0,,1,9053,28836
60555,100,17,87291,10,5,2016.0,,0,2639,22155
80582,24,74,65750,1,3,2011.0,1.0,0,2241,11805
28964,75,54,64637,1,6,2004.0,0.0,1,9920,4293
45467,82,29,75809,10,9,2006.0,,0,368,15852
80039,86,45,14020,4,6,1996.0,,0,6447,15780
94744,36,12,32003,5,6,2010.0,,1,252,12114
23494,3,61,5253,7,1,2014.0,1.0,1,509,7338
8908,7,58,35469,3,9,1997.0,0.0,0,5619,22842
8416,63,99,87396,1,1,2013.0,1.0,0,7932,9849
50070,66,47,51088,4,4,1995.0,,1,2411,4881
18286,89,78,76283,1,9,2016.0,0.0,1,7738,4269
67798,54,87,46628,1,4,2013.0,1.0,0,5019,3039
71025,99,23,4861,4,4,2010.0,,1,5948,9084
23088,29,55,88095,1,5,2000.0,0.0,1,778,25914
96923,94,2,90110,4,3,2008.0,1.0,1,9683,27024
22587,48,29,2661,9,3,1998.0,,0,5533,9369
